Year,Pick,Class,DD Age,Height,Player,Team,Conference,Role,All-Rookie,All-Defense,All-NBA,RAPM,O SOS,D SOS,NET SOS,O Possessions,D Possessions,Games Played,Min%,PRPG!,D-PRPG,BPM,OBPM,DBPM,ORtg,D-Rtg,NetRtg,eFG,TS,OR,DR,Usg,Ast,Ast/Usg,TO,TOV/Usg,A:U x TO:U,A/TO,Blk,Stl,STOCK%,FC/40,Dunk FGM,Dunk FGA,Dunk%,Dunk Freq,Dunk Ast'd  %,Rim FGM,Rim FGA,Rim%,Rim Freq,rim diff vs T100,Rim Ast'd %,Far2 FGM,Far2 FGA,Far2%,Far2 Freq,Far2 Ast'd %,FTM,FTA,FT%,FTR,2PT FGM,2PT FGA,2PT%,2PT Freq,3PR,3P/100,3PT FGM,3PT FGA,3PT%,Three Ast'd %,TOT FGA,Total Ast'd %,Moreyball,FTA/100,Dunks/100,Rim Attmepts/100,Far 2 Attempts/100,Unassited Rim Makes/100,Unassited Far 2 Makes/100,Unassited 3 Makes/100,Unassited Points/100,Rim:NonRim,vs T100,Games Played vs T100,Min% vs T100,PRPG! vs T100,D-PRPG vs T100,BPM vs T100,OBPM vs T100,DBPM vs T100,ORtg vs T100,D-Rtg vs T100,NetRtg vs T100,eFG vs T100,TS vs T100,OR vs T100,DR vs T100,Usg vs T100,Ast vs T100,Ast/Usg vs T100,TO vs T100,A/TO vs T100,Blk vs T100,Stl vs T100,FTR vs T100,FC/40 vs T100,Dunk FGM vs T100,Dunk FGA vs T100,Dunk% vs T100,Dunk Freq vs T100,Rim FGM vs T100,Rim FGA vs T100,Rim% vs T100,Rim Freq vs T100,Far2 FGM vs T100,Far2 FGA vs T100,Far2% vs T100,Far2 Freq vs T100,FTM vs T100,FTA vs T100,FT% vs T100,2PT FGM vs T100,2PT FGA vs T100,2PT% vs T100,2PT Freq vs T100,3PR vs T100,3P/100 vs T100,3PT FGM vs T100,3PT FGA vs T100,3PT% vs T100,Total FGA vs T100,COMBINE,POSITION,HEIGHT_WO_SHOES,HEIGHT_WO_SHOES_FT_IN,HEIGHT_W_SHOES,HEIGHT_W_SHOES_FT_IN,WEIGHT,WINGSPAN,WINGSPAN_FT_IN,STANDING_REACH,STANDING_REACH_FT_IN,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH,BENCH_PRESS,STANDING_VERTICAL_LEAP,MAX_VERTICAL_LEAP,LANE_AGILITY_TIME,THREE_QUARTER_SPRINT,MODIFIED_LANE_AGILITY_TIME,BMI,PLAYTYPE,off_style_rim_attack,Rim Attack Vol,Rim Attack PPP,_off_style_attack_kick,Attack & Kick Vol,Attack & Kick PPP,pctile_off_style_perimeter_sniper,Ast 3 Vol,Ast 3 PPP,off_style_dribble_jumper_pct,OTD 3 Vol,OTD 3 PPP,off_style_mid_range_pct,Mid Range Vol,Mid Range PPP,pctile_off_style_hits_cutter_pct,Hits Cutter Vol,Hits Cutter PPP,pctile_off_style_perimeter_cut_pct,Perimeter Cutter Vol,Perimeter Cutter PPP,pctile_off_style_pnr_passer_pct,PNR Passer Vol,PNR Passer PPP,pctile_off_style_big_cut_roll_pct,PnR Roller Vol,PnR Roller PPP,pctile_off_style_post_up_pct,Post Up Vol,Post Up PPP,pctile_off_style_post_kick_pct,Inside Out Vol,Inside Out PPP,pctile_off_style_pick_pop_pct,Pick & Pop Vol,Pick & Pop PPP,pctile_off_style_high_low_pct,High Low Vol,High Low PPP,pctile_off_style_reb_scramble_pct,Reb & Scramble Vol,Reb & Scramble PPP,transition_pct,Transition Vol,Transition PPP,pctile_off_style_rim_attack_pct,Rim Attack Vol%,Rim Attack PPP%,pctile_off_style_attack_kick_pct,Attack & Kick Vol%,Attack & Kick PPP%,pctile_off_style_perimeter_sniper_pct,Ast 3 Vol%,Ast 3 PPP%,pctile_off_style_dribble_jumper_pct,OTD 3 Vol%,OTD 3 PPP%,pctile_off_style_mid_range_pct,Mid Range Vol%,Mid Range PPP%,pctile_off_style_hits_cutter_pct.1,Hits Cutter Vol%,Hits Cutter PPP%,pctile_off_style_perimeter_cut_pct.1,Perimeter Cutter Vol%,Perimeter Cutter PPP%,pctile_off_style_pnr_passer_pct.1,PNR Passer Vol%,PNR Passer PPP %,pctile_off_style_big_cut_roll_pct.1,PnR Roller Vol%,PnR Roller PPP%,pctile_off_style_post_up_pct.1,Post Up Vol%,Post Up PPP%,pctile_off_style_post_kick_pct.1,Inside Out Vol%,Inside Out PPP%,pctile_off_style_pick_pop_pct.1,Pick & Pop Vol%,Pick & Pop PPP%,pctile_off_style_high_low_pct.1,High Low Vol%,High Low PPP%,pctile_off_style_reb_scramble_pct.1,Reb & Scramble Vol%,Reb & Scramble PPP%,transition_pct.1,Transition Vol%,Transition PPP%,DOB,stops,pfr,adrtg,adjoe,Hometown,rec_rank,adjusted pace,mp
2023,20,Fr,18.9545,79,Cam Whitmore,Villanova,BE,Wing G,No,No,No,3.0965,110.8857,99.431,11.4547,1145,1156,26,51.9,2.6,3.4,5.3,3.1,2.1,103.6,93.2,10.4,55.1,57.1,3.7,20.3,24.3,6.4,0.263,15.1,0.62,0.16,0.5,1.6,3.2,4.8,2.5,28,31,0.903,0.12,60.71,75,114,0.658,0.45,0.60%,41.33,10,33,0.303,0.13,50,45,64,0.703,25.1,85,147,0.578,0.58,0.424,9.4,37,108,0.343,54.05,255,45.9,0.874,5.59,2.45,9.96,2.88209607,3.84,0.44,1.48,13.01,0.81,,16,49.9,2.3,3.4,4.4,2.2,2.2,98.8,92.4,6.4,54.4,56.2,3.6,19.4,24,5.6,0.233,16.9,0.4,1.2,3.2,25.2,3.3,15,17,0.882,0.12,45,69,0.652,0.47,5,18,0.278,0.12,25,37,0.676,50,87,0.575,0.59,40.8,8.7,20,60,0.333,147,,SF,77.75,6' 5.75'',,,235,80.5,6' 8.50'',103.5,8' 7.50'',,8,8.25,,31.5,40.5,10.82,3.2,3.33,27.32891513,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293,0.0061,1.1012,0,0,0,0.0031,0,0.9647,0.2636,0.0547,1.2771,0.3227,0.067,0.8556,0.0991,0.0206,0.983,0,0,0,0.0319,0.0066,1.1008,0.1354,0.0281,1.3221,0.1149,0.0239,1.2593,0.00127877,0.00127877,0.00127877,0.00155039,0.00155039,0.00155039,0.00130548,0.00130548,0.00130548,0.00374532,0.00374532,0.01123596,0.00183486,0.00183486,0.00183486,0.06944444,0.00277778,0.78055556,0.00266667,0.00266667,0.00266667,0.00251889,0.00251889,0.4534005,0.74782609,0.75217391,0.8,0.77831325,0.73975904,0.80722892,0.50485437,0.44174757,0.7038835,0.00757576,0.00757576,0.00757576,0.19148936,0.0212766,0.93617021,0.81789639,0.76766091,0.75353218,0.31321185,0.2095672,0.66856492,2004-07-08,150.297,2.5,93.1654,115.058,"Odenton, MD",97.4,,25.4167
2023,20,So,21.5665,78,Jaylon Tyson,Texas Tech,B12,Wing F,No,No,No,4.6009,110.59,99.5341,11.0559,1512,1526,31,69.5,2.6,3.7,5.8,3.2,2.6,110,91.9,18.1,56.5,58,6.8,17.9,18.6,9.1,0.489,18.6,1,0.49,0.8,1.5,2.8,4.3,2.7,9,11,0.818,0.04,77.78,58,82,0.707,0.31,0.00%,39.66,26,74,0.351,0.28,23.08,34,47,0.723,17.9,84,156,0.538,0.59,0.407,7,43,107,0.402,76.74,263,48.82,0.717,3.11,0.6,5.42,4.894179894,2.31,1.32,0.66,9.26,0.45,,21,78,3.2,3.5,6.3,3.8,2.5,108.7,96.6,12.1,54.9,56.7,7.6,18.2,18.7,8.6,0.46,18.3,0.7,1.8,2.6,14.5,2.6,6,6,1,0.03,41,58,0.707,0.3,20,56,0.357,0.29,22,28,0.786,61,114,0.535,0.59,40.9,7.1,30,79,0.38,193,,SF,77.5,6' 5.50'',,,218.2,80,6' 8.00'',102.5,8' 6.50'',,8.25,9.5,,29.5,36.5,11.13,3.12,3.06,25.53916337,,0.1734,0.0448,0.655,0.0699,0.018,1.0799,0.1003,0.0259,0.7079,0,0,0,0.124,0.032,0.7749,0.0539,0.0139,0.9583,0.0505,0.013,0.8434,0.0198,0.0051,0.7809,0.0107,0.0028,0.9392,0.0713,0.0184,0.6964,0.0253,0.0065,0.9769,0.0233,0.006,0.7613,0.0081,0.0021,0.7148,0.0786,0.0203,0.627,0.1908,0.0493,0.6977,0.36624569,0.44202067,0.17566016,0.16201859,0.19256308,0.90703851,0.23250297,0.22064057,0.13285884,0.00296736,0.00296736,0.00890208,0.89660743,0.8368336,0.71243942,0.54564315,0.49377593,0.25726141,0.44489796,0.41836735,0.06122449,0.0083682,0.00209205,0.0334728,0.00369004,0.00369004,0.11808118,0.26680672,0.27521008,0.35294118,0.01968504,0.01181102,0.72047244,0.03797468,0.01265823,0.13924051,0.01754386,0.01754386,0.03508772,0.54314721,0.57360406,0.0215736,0.87665647,0.85117227,0.01427115,2002-12-02,190.165,2.7,91.9045,112.892,"Plano, TX",93.4,,34.2353
2023,21,Fr,18.9381,82,Noah Clowney,Alabama,SEC,PF/C,No,No,No,5.776,111.4465,98.2166,13.2299,1615,1621,36,60.6,2.6,3.9,7.3,3.3,3.9,113.5,83.8,29.7,55.3,57.6,8.7,21.4,17.8,6,0.337,15.5,0.87,0.29,0.7,3.4,1.3,4.7,3.9,27,30,0.9,0.12,96.3,77,108,0.713,0.43,1.70%,61.04,12,25,0.48,0.1,50,72,111,0.649,43.9,89,133,0.669,0.53,0.474,7.2,34,120,0.283,100,253,70.73,0.904,6.87,1.67,6.69,1.547987616,1.86,0.37,0,4.46,0.74,,26,64.7,2.6,4.2,7.6,3.3,4.3,111.1,82.7,28.4,52.6,56.2,8.6,21.5,17.2,5.9,0.343,15.7,0.6,3.1,1.4,51.1,3.8,17,19,0.895,0.11,55,79,0.696,0.45,9,20,0.45,0.11,61,90,0.678,64,99,0.646,0.56,43.8,6.1,19,77,0.247,176,,PF,,,,,,,,,,,,,,,,,,,,,0.247,0.0634,0.5735,0.0858,0.022,0.8962,0.1509,0.0387,0.7479,0.0251,0.0064,0,0.0649,0.0167,0.6781,0.0364,0.0093,1.1744,0.0858,0.022,0.76,0.0293,0.0075,1.0183,0,0,0,0.0082,0.0021,0.5214,0,0,0,0,0,0,0,0,0,0.1113,0.0286,1.0986,0.1555,0.0399,1.3306,0.70101925,0.65345413,0.06568516,0.27866667,0.31466667,0.184,0.46915017,0.49359721,0.16065192,0.05247813,0.02040816,0.01457726,0.35893417,0.34952978,0.39341693,0.20948617,0.15810277,0.95454545,0.75428571,0.7752381,0.02857143,0.05532787,0.03893443,0.60655738,0.00352113,0.00352113,0.00352113,0.0021097,0.0021097,0.05063291,0.00367647,0.00367647,0.00367647,0.00625,0.00625,0.00625,0.01639344,0.01639344,0.01639344,0.73849879,0.8062954,0.37288136,0.69539078,0.69539078,0.79559118,2004-07-14,214.836,3.9,83.833,116.886,"Roebuck, SC",85.4,,20.6786
2023,22,So,21.8649,82,DaRon Holmes II,Dayton,A10,C,No,No,No,4.0145,104.6721,103.8105,0.8616,1815,1826,34,85,4.7,4.3,7.4,5,2.4,115.6,92.6,23,59.7,62.1,11,16.9,27,12.1,0.448,15.8,0.59,0.26,0.7,6.5,1.4,7.9,2.4,89,91,0.978,0.23,85.39,173,242,0.715,0.62,13.30%,73.41,51,129,0.395,0.33,54.9,158,236,0.669,60.5,224,371,0.604,0.95,0.049,1,6,19,0.316,66.67,390,69.13,0.669,13,4.9,13.33,7.107438017,2.53,1.27,0.11,7.93,1.64,,9,84.7,3,4,4.6,3.5,1.1,100.8,95.4,5.4,47.9,53.5,11.3,16.5,24.1,5.2,0.216,18.5,0.3,5.5,1,52.6,3.1,15,15,1,0.16,39,67,0.582,0.71,5,24,0.208,0.25,36,50,0.72,44,91,0.484,0.96,4.2,0.8,1,4,0.25,95,,C,80.75,6' 8.75'',,,236.2,85,7' 1.00'',108,9' 0.00'',,8.75,9,,27.5,34,11.2,3.25,3.03,25.46537971,,0,0,0,0,0,0,0.0044,0.0014,0.9874,0.0097,0.0032,0.884,0,0,0,0.0285,0.0094,1.0995,0,0,0,0.0062,0.002,1.0002,0.2301,0.0763,1.3443,0.3366,0.1117,0.9034,0.1149,0.0381,0.9449,0.0127,0.0042,1.0135,0.0709,0.0235,1.1065,0.0915,0.0304,1.0012,0.0946,0.0314,1.4686,0.0011325,0.0011325,0.0011325,0.00133333,0.00133333,0.00133333,0.00116414,0.00116414,0.59604191,0.00291545,0.00291545,0.4606414,0.0015674,0.0015674,0.0015674,0.08300395,0.16403162,0.81027668,0.00190476,0.00190476,0.00190476,0.00204918,0.00204918,0.53688525,0.66197183,0.95422535,0.92605634,0.84388186,0.9556962,0.88818565,0.60294118,0.81985294,0.57352941,0.00625,0.00625,0.65,0.86885246,0.96721311,0.8852459,0.62106538,0.8401937,0.22033898,0.2004008,0.47795591,0.93787575,2002-08-15,233.226,2.4,92.5875,127.057,"Goodyear, AZ",91,,34.7931
2023,22,Fr,18.8888,78,Dariq Whitehead,Duke,ACC,Wing G,No,No,No,-0.1477,109.9084,101.7794,8.129,953,942,28,40.1,1.5,2.6,3.5,1.5,1.9,104,93.4,10.6,52.8,54.8,2.5,10.6,20.3,9.2,0.453,19.2,0.95,0.43,0.7,1.1,2.2,3.3,2.9,2,4,0.5,0.02,50,24,45,0.533,0.23,3.30%,50,17,54,0.315,0.27,29.41,23,29,0.793,14.7,41,99,0.414,0.5,0.497,10.3,42,98,0.429,85.71,197,63.86,0.727,3.04,0.21,4.72,5.666316894,1.26,1.26,0.63,6.93,0.3,,18,40.7,1.2,2.4,4.2,1.7,2.5,101.2,94.3,6.9,55.1,56.8,2.6,11.9,19,6.8,0.358,22.1,0.5,1.4,2,17.6,3.1,0,0,0,0,11,22,0.5,0.2,11,33,0.333,0.31,14,19,0.737,22,55,0.4,0.51,49.1,8.9,25,53,0.472,108,,SG,77.75,6' 5.75'',,,217.2,82.25,6' 10.25'',103.5,8' 7.50'',,8.5,10,,,,,,,25.25889517,,0.0765,0.0196,0.8052,0.0316,0.0081,0.9547,0.0969,0.0248,0.7865,0.0049,0,0,0.0249,0.0064,0.6601,0.0489,0.0125,0.9726,0.0318,0.0081,1.1834,0.0389,0.01,1.0286,0.0472,0.0121,1.1893,0.155,0.0397,0.7474,0.0626,0.016,0.8545,0.0978,0.0251,0.824,0.0552,0.0141,0.9903,0.1293,0.0331,1.442,0.0984,0.0252,1.3182,0.07921929,0.10562572,0.56831228,0.0185923,0.01328021,0.46347942,0.22064057,0.19928826,0.22894425,0.00296736,0.00296736,0.00890208,0.00807754,0.00323102,0.34894992,0.45850622,0.39626556,0.3153527,0.15510204,0.08571429,0.58571429,0.13179916,0.13179916,0.67573222,0.08487085,0.08856089,0.62361624,0.48109244,0.55462185,0.50210084,0.2519685,0.27952756,0.21653543,0.59493671,0.62025316,0.22151899,0.63157895,0.64912281,0.59649123,0.82106599,0.88324873,0.90228426,0.21712538,0.28134557,0.77981651,2004-08-01,99.2777,2.9,93.3755,107.7,"Newark, NJ",99.8,,29.0278
2023,23,Jr,22.8396,80,Kris Murray,Iowa,B10,Stretch 4,No,No,No,7.1306,110.1057,98.531,11.5747,1743,1734,29,75.6,5.6,3.6,8,7.9,0.1,118.5,99.5,19,54.8,57.2,8.5,17.8,25.6,11.7,0.457,9.5,0.37,0.17,1.3,3.4,1.7,5.1,2.4,17,22,0.773,0.05,88.24,126,188,0.67,0.41,0.10%,45.24,25,71,0.352,0.16,36,86,118,0.729,25.9,151,259,0.583,0.57,0.432,11.2,66,197,0.335,90.91,456,58.06,0.842,6.77,0.98,10.79,4.073436604,3.96,0.92,0.34,10.79,0.7,,23,80.8,5.5,3.5,6.5,6.7,-0.2,114.8,100.5,14.3,52.4,55.1,7.4,17,25.1,11,0.438,9.1,1.3,3.3,1.7,26.9,2.5,12,16,0.75,0.05,95,142,0.669,0.4,18,55,0.327,0.16,69,95,0.726,113,197,0.574,0.56,44.2,11.1,48,156,0.308,353,,PF,79.75,6' 7.75'',,,212.8,83.75,6' 11.75'',106,8' 10.00'',,8.5,9,,29.5,35,11.11,3.3,,23.52152986,,0.2713,0.1191,0.9832,0.1585,0.0696,1.0079,0.0493,0.0217,0.9657,0.0277,0.0122,0.8402,0.0553,0.0243,0.8196,0.0444,0.0195,1.1742,0.0158,0.007,1.5894,0.0531,0.0233,1.0551,0.0048,0.0021,1.6674,0.0851,0.0374,0.9058,0.0465,0.0204,0.988,0.0099,0.0044,0.9799,0.0084,0.0037,1.0187,0.0318,0.014,1.2195,0.1379,0.0606,1.3098,0.77651083,0.96579247,0.90307868,0.74222798,0.94818653,0.63989637,0.04651163,0.15348837,0.54418605,0.07100592,0.31065089,0.3964497,0.26256078,0.66936791,0.75688817,0.34839925,0.71563089,0.95103578,0.00553506,0.04612546,0.99446494,0.36477987,0.70859539,0.67924528,0.00346021,0.00346021,1.00346021,0.33774834,0.54083885,0.84988962,0.16538462,0.41538462,0.7,0.00598802,0.00598802,0.50898204,0.01818182,0.01818182,0.56363636,0.0688019,0.28944247,0.56702254,0.54945055,0.95604396,0.74025974,2000-08-19,194.329,2.4,99.4846,134.32,"Cedar Rapids, IA",35.8,,21.6571
2023,24,Jr,23.3735,78,Nique Clifford,Colorado,P12,Wing F,No,No,No,0.7005,108.2272,99.5272,8.7,1292,1314,35,54.1,0.1,2.7,-0.8,-2.7,1.8,84.8,93.2,-8.4,42.3,43.6,5,15.6,19.3,12.9,0.668,22.8,1.18,0.79,0.9,2.8,1.9,4.7,3.9,5,7,0.714,0.03,60,36,77,0.468,0.36,5.90%,50,23,64,0.359,0.3,21.74,25,47,0.532,22,59,141,0.418,0.66,0.341,5.6,21,73,0.288,90.48,214,52.5,0.701,3.64,0.39,5.96,4.953560372,1.39,1.39,0.15,6.04,0.56,,22,52.6,0.5,2.7,-0.4,-2.3,1.9,85.9,92.7,-6.8,44.1,45.6,5.2,14.3,20.1,14.3,0.711,23.8,0.9,1.8,1.6,27.6,4.4,1,3,0.333,0.02,18,44,0.409,0.35,14,43,0.326,0.34,19,35,0.543,32,87,0.368,0.69,31.5,5,16,40,0.4,127,,PG-SG,77.25,6' 5.25'',,,202,80,6' 8.00'',102.5,8' 6.50'',,8.25,8.5,,31,35.5,10.87,3.07,2.96,23.7963155,,0.1819,0.0322,0.7681,0.0285,0.005,0.8015,0.06,0.0106,0.4476,0.0246,0.0044,0,0.0496,0.0088,0.5841,0.041,0.0073,1.1733,0.147,0.026,1.1579,0.0232,0.0041,1.0674,0.0345,0.0061,1.1801,0.0512,0.009,0.722,0.0137,0.0024,0.7378,0.0136,0.0024,0.4939,0.0074,0.0013,1.0382,0.1332,0.0236,1.1204,0.1906,0.0337,1.1356,0.47302905,0.30290456,0.42738589,0.02369668,0.00473934,0.06161137,0.08713693,0.02489627,0.02904564,0.06382979,0.0106383,0.0106383,0.17553191,0.04255319,0.20744681,0.375,0.0625,0.91666667,0.96527778,0.88888889,0.47916667,0.02721088,0.00680272,0.79591837,0.04597701,0.01149425,0.54022989,0.23809524,0.10119048,0.49404762,0.01265823,0.01265823,0.03797468,0.01851852,0.01851852,0.01851852,0.03225806,0.03225806,0.74193548,0.82,0.696,0.46,0.82935154,0.47098976,0.38566553,2002-02-09,147.608,3.9,93.1838,88.9469,"Colorado Springs, CO",79,,30.8056
2023,24,Jr,20.9696,80,Olivier-Maxence Prosper,Marquette,BE,Wing F,No,No,No,7.4634,109.7377,100.1725,9.5652,1798,1803,36,71.6,3.3,3.1,2.4,2.5,-0.1,115.5,98.3,17.2,57.8,61.7,7.1,12.3,19.8,4,0.202,14,0.71,0.14,0.5,0.5,1.8,2.3,3.2,38,40,0.95,0.14,73.68,97,141,0.688,0.48,2.10%,64.95,14,37,0.378,0.13,57.14,111,151,0.735,51.5,111,178,0.624,0.61,0.392,6.4,39,115,0.339,100,293,73.33,0.872,8.4,2.11,7.84,2.057842047,1.89,0.33,0,4.45,0.93,,23,73.7,3.4,3.2,2.2,2.2,0,113.7,98,15.7,55.3,60.1,6.8,11.9,18.6,2.8,0.151,13.8,0.4,0.5,1.7,47.2,3.3,24,24,1,0.13,52,78,0.667,0.43,10,24,0.417,0.13,66,85,0.776,62,102,0.608,0.57,43.3,6.7,25,78,0.321,180,,PF,78.75,6' 6.75'',,,212.4,85,7' 1.00'',104,8' 8.00'',,8.25,10,,35,40.5,10.59,3.21,3,24.07735147,,0.1148,0.0304,0.9963,0.054,0.0143,0.9772,0.1876,0.0497,1.2902,0.0308,0.0081,1.2074,0.0452,0.012,0.7801,0.0391,0.0104,1.2607,0.0608,0.0161,1.3599,0.0199,0.0053,1.2366,0.0149,0.0039,1.3887,0.0459,0.0122,0.8988,0.0157,0.0042,0.9706,0.036,0.0095,1.3103,0.0075,0.002,1.0965,0.0955,0.0253,1.2043,0.2324,0.0615,1.4928,0.15856777,0.22122762,0.94629156,0.06976744,0.09302326,0.52868217,0.5926893,0.654047,0.96736292,0.07865169,0.0411985,0.96629213,0.08807339,0.09724771,0.68256881,0.23055556,0.18611111,0.99166667,0.52266667,0.51466667,0.91466667,0.00251889,0.00251889,0.98992443,0.00434783,0.00434783,0.94782609,0.1060241,0.10843373,0.88433735,0.00485437,0.00485437,0.66019417,0.08333333,0.08333333,0.96212121,0.0212766,0.0212766,0.93617021,0.62794349,0.69701727,0.57299843,0.95330296,0.93280182,0.94874715,2002-07-03,174.003,3.2,98.3026,120.612,"Montreal, QC",80.6,,36.25
2023,25,Sr,22.7493,74,Marcus Sasser,Houston,Amer,Scoring PG,No,No,No,9.0551,107.757,101.6403,6.1167,1770,1771,36,74.9,5.1,4.4,11,7.4,3.6,123.5,88.4,35.1,54.9,59.8,1.4,8.9,24.9,19.6,0.787,12.9,0.52,0.41,1.9,0.7,3.2,3.9,2,6,6,1,0.01,0,54,84,0.643,0.19,2.60%,18.52,40,100,0.4,0.23,22.5,128,151,0.848,34.7,95,185,0.514,0.43,0.575,13.9,96,250,0.384,70.83,435,45.79,0.765,8.53,0.34,4.75,5.649717514,2.49,1.75,1.58,13.22,0.24,,18,79.5,4.2,4.1,6,4.3,1.7,110,93.8,16.2,48.6,54.2,1,8.1,23.4,15.3,0.654,15,1.4,0.6,2.5,31.3,2.1,3,3,1,0.01,29,47,0.617,0.22,18,53,0.34,0.24,59,68,0.868,47,100,0.47,0.46,53.9,12.1,39,117,0.333,217,,PG,73.25,6' 1.25'',,,195.6,79,6' 7.00'',99.5,8' 3.50'',,8.75,9.5,,27,35,10.68,3.43,,25.62765786,,0.1808,0.0621,0.8525,0.1164,0.04,1.1473,0.1346,0.0462,0.9125,0.0591,0.0203,0.8149,0.065,0.0223,0.663,0.0377,0.0129,1.1443,0.0169,0.0058,1.3337,0.0619,0.0213,0.99,0,0,0,0.0171,0.0059,0.6336,0,0,0,0,0,0,0,0,0,0.0361,0.0124,1.1111,0.2744,0.0943,1.1117,0.48148148,0.7037037,0.61728395,0.5,0.69266055,0.98623853,0.38333333,0.60833333,0.41666667,0.55882353,0.69607843,0.31372549,0.41968912,0.64248705,0.43005181,0.34013605,0.55102041,0.83673469,0.01265823,0.01898734,0.79746835,0.45283019,0.62264151,0.29559748,0.01052632,0.01052632,0.01052632,0.02272727,0.02272727,0.23295455,0.01111111,0.01111111,0.01111111,0.01785714,0.01785714,0.01785714,0.02941176,0.02941176,0.02941176,0.16736402,0.26778243,0.40167364,1,1,0.36148649,2000-09-21,196.493,2,88.3904,134.855,"Dallas, TX",21.2,,34.25
2023,26,So,22.6589,78,Dillon Jones,Weber St.,BSky,Wing F,No,No,No,2.1177,106.1898,105.8898,0.3,1789,1783,30,86.9,3,4.3,5.9,3.3,2.5,103.5,94.6,8.9,50.7,57.7,3,35.4,27.7,24,0.866,20.5,0.74,0.64,1.1,0.2,2.6,2.8,2.3,5,6,0.833,0.02,20,75,125,0.6,0.36,14.50%,8,50,110,0.455,0.32,6,147,180,0.817,51.9,125,235,0.532,0.68,0.323,6.2,34,112,0.304,76.47,347,22.01,0.683,10.06,0.28,6.99,6.148686417,3.86,2.63,0.45,14.31,0.56,,5,91,3.9,4,7.3,4.7,2.6,107.1,97.3,9.8,53.8,59.5,2.7,29.4,24.4,29.1,1.193,19,1.4,0,1.6,39.6,3.1,0,1,0,0.02,10,22,0.455,0.42,13,29,0.448,0.55,18,21,0.857,18,32,0.563,0.6,39.6,7,7,21,0.333,53,,SF,76.5,6' 4.50'',,,236.8,83,6' 11.00'',100.5,8' 4.50'',,9,9.25,,26.5,33.5,11.08,3.25,2.82,28.44553804,,0.0484,0.0081,0.8348,0.0142,0.0024,0.899,0.0397,0.0066,0.7426,0,0,0,0.0202,0.0034,0.7216,0.1483,0.0247,0.9459,0.0131,0.0022,1.3923,0.0069,0,0.97,0.0573,0.0096,1.394,0.2431,0.0405,0.7962,0.0854,0.0142,0.8415,0.0897,0.015,0.8444,0.0143,0.0024,0.8608,0.1429,0.0238,1.3742,0.0765,0.0127,0.7339,0.01278772,0.00255754,0.65089514,0.00155039,0.00155039,0.24496124,0.01827676,0.00261097,0.18929504,0.00374532,0.00374532,0.01123596,0.00366972,0.00183486,0.51192661,0.99166667,0.85833333,0.24166667,0.00266667,0.00266667,0.94666667,0.00251889,0.00251889,0.47355164,0.0826087,0.03478261,0.95217391,0.61927711,0.52289157,0.63614458,0.40291262,0.20873786,0.20873786,0.49242424,0.3030303,0.3030303,0.0212766,0.0212766,0.19148936,0.84615385,0.64992151,0.82103611,0.07289294,0.01708428,0.03302961,2001-10-29,249.257,2.3,94.588,111.536,"Columbia, SC",,,32.0323
2023,26,Sr,21.9334,78,Ben Sheppard,Belmont,MVC,Wing G,No,No,No,1.3506,103.6534,105.0515,-1.3981,1839,1816,31,85.4,3.8,2.9,3.7,4,-0.3,110.1,104.9,5.2,56,58,2.3,15.4,26.8,16.7,0.623,14.2,0.53,0.33,1.3,0.5,2.3,2.8,2.4,6,7,0.857,0.02,50,90,148,0.608,0.33,-2.40%,40,42,109,0.385,0.24,11.9,86,124,0.694,27.7,132,257,0.514,0.57,0.425,10.3,79,190,0.416,82.28,447,50.24,0.755,6.74,0.33,8.05,5.927134312,2.94,2.01,0.76,12.18,0.49,,5,88,4.6,2.6,6.1,5.6,0.5,110.8,108.1,2.7,56.5,58.1,2.4,19.4,26.2,10.1,0.385,11,1,0.5,2.2,24.7,2.3,1,1,1,0.01,12,19,0.632,0.25,15,28,0.536,0.36,13,19,0.684,27,47,0.574,0.61,39,9.6,11,30,0.367,77,,SG,77.25,6' 5.25'',,,194.6,79.75,6' 7.75'',100,8' 4.00'',,8.5,9.5,,29.5,35.5,10.88,3.17,2.98,22.92456929,,0.2505,0.0819,0.6808,0.1047,0.0343,0.8354,0.0974,0.0319,1.0813,0.0438,0.0143,1.0315,0.0861,0.0282,0.6767,0.0557,0.0182,0.9202,0.0239,0.0078,1.1543,0.1105,0.0362,0.8487,0,0,0,0.0179,0.0059,0.7492,0,0,0,0,0,0,0,0,0,0.0436,0.0143,1.1511,0.166,0.0543,0.952,0.72250639,0.82225064,0.24808184,0.3875969,0.54263566,0.09767442,0.21018277,0.31984334,0.7689295,0.28089888,0.38576779,0.7752809,0.5706422,0.70642202,0.37981651,0.53333333,0.65833333,0.175,0.04,0.04266667,0.52266667,0.84382872,0.88916877,0.11335013,0.00434783,0.00434783,0.00434783,0.00722892,0.00240964,0.5060241,0.00485437,0.00485437,0.00485437,0.00757576,0.00757576,0.00757576,0.0212766,0.0212766,0.0212766,0.1711146,0.26530612,0.47880691,0.69134396,0.8690205,0.14692483,2001-07-16,196.572,2.4,104.938,119.065,"Atlanta, GA",,,7.381
